"ID","manufacturer","model","model_name","year","body_style","power","ccm","cylinders","steering","transmission","drive","fuel","condition","price"
258152,"Alfa Romeo","ES 30","RZ",1993,"Convertible",154,2959,6,"Left (LHD)","Manual","Rear","Petrol","Original",99900
263609,"Porsche","911","911 Turbo 3.3",1991,"Coupe",235,3299,6,"Left (LHD)","Manual","Rear","Petrol","Original",155900
269466,"BMW","6 Series","M 635 CSi",1984,"Coupe",210,3453,6,"Left (LHD)","Manual","Rear","Petrol","Original",59950
269484,"Porsche","911","911 Carrera S",2018,"Coupe",331,2981,6,"Left (LHD)","Automatic","Rear","Petrol","Original",119991
269429,"Porsche","911","911 Carrera",1997,"Coupe",210,3600,6,"Left (LHD)","Manual","Rear","Petrol","Original",104000
269475,"Porsche","911","911 Carrera 3.2 (WTL)",1989,"Coupe",170,3164,6,"Right (RHD)","Manual","Rear","Petrol","Original",167709
269451,"Porsche","911","911 2.2 T",1971,"Coupe",92,2195,6,"Left (LHD)","Manual","Rear","Petrol","Original",69950
269456,"Triumph","TR 6","TR 6 PI",1973,"Convertible",92,2498,6,"Left (LHD)","Manual","Rear","Petrol","Original",25950
269443,"Alfa Romeo","Giulia","Giulia 1600 Spider Veloce",1965,"Convertible",68,1570,4,"Left (LHD)","Manual","Rear","Petrol","Original",85000
269445,"Berliet","Dauphine","Dauphine 11 CV",1938,"Saloon",37,1990,4,"Left (LHD)","Manual","Rear","Petrol","Original",17500
269454,"Renault","Floride","Floride",1960,"Convertible",26,851,4,"Left (LHD)","Manual","Rear","Petrol","Original",15950
269449,"Mini","1000","1000",1985,"Saloon",29,986,4,"Left (LHD)","Manual","Front","Petrol","Original",15950
269467,"FIAT","2300","2300",1962,"Saloon",77,2279,6,"Left (LHD)","Manual","Rear","Petrol","Original",9999
269464,"Lancia","Appia","Appia",1962,"Saloon",35,1090,4,"Left (LHD)","Manual","Rear","Petrol","Original",9999
269476,"Alfa Romeo","Giulietta","Giulietta 1.6",1982,"Saloon",79,1570,4,"Left (LHD)","Manual","Rear","Petrol","Original",6500
269441,"Amilcar","CC","CC",1921,"Convertible",13,903,4,"Right (RHD)","Manual","Rear","Petrol","Original",35000
269428,"Alfa Romeo","Giulietta","Giulietta Sprint Veloce",1961,"Coupe",92,1750,4,"Left (LHD)","Manual","Rear","Petrol","Original",69800
269020,"Volkswagen","Transporter","T4 Caravelle 2.5 TDI",2002,"Bus",111,2461,5,"Left (LHD)","Manual","Front","Diesel","Original",14000
240698,"Renault","Dauphine","Dauphine",1957,"Saloon",20,845,4,"Left (LHD)","Manual","Rear","Petrol","Original",9800
269421,"Ferrari","328","328 GTS",1989,"Convertible",199,3185,8,"Left (LHD)","Manual","Rear","Petrol","Original",115000
269419,"Audi","A4","RS4 Avant",2014,"Estate",331,4163,8,"Left (LHD)","Automatic","4WD","Petrol","Original",44900
269418,"Alfa Romeo","2600","2600 Sprint",1966,"Coupe",107,2584,6,"Left (LHD)","Manual","Rear","Petrol","Restored",55000
269420,"Porsche","911","911 Carrera 4S",2016,"Coupe",309,2981,6,"Left (LHD)","Automatic","4WD","Petrol","Original",109900
266216,"Alfa Romeo","75","75 1.8 Turbo Evoluzione",1987,"Saloon",114,1779,4,"Left (LHD)","Manual","Rear","Petrol","Original",73000
269417,"Alfa Romeo","GTV","1750 GT Veloce",1968,"Coupe",88,1779,4,"Left (LHD)","Manual","Rear","Petrol","Original",57500
269416,"Porsche","911","911 Turbo 3.3",1979,"Coupe",195,3299,6,"Left (LHD)","Manual","Rear","Petrol","Original",89000
222710,"Ferrari","365","365 GT4 2+2",1976,"Coupe",250,4390,12,"Left (LHD)","Manual","Rear","Petrol","Restored",79900
222652,"Aston Martin","DB 7","DB 7 Vantage",2002,"Coupe",313,5935,12,"Left (LHD)","Manual","Rear","Petrol","Original",49900
261004,"Mitsubishi","Shogun","Shogun 2500 TD",1991,"4x4",73,2477,4,"Left (LHD)","Manual","4WD","Diesel","Part-Restored",12500
222713,"FIAT","1100","1100-103 Industriale",1955,"Utility Vehicle",26,1089,4,"Left (LHD)","Manual","Rear","Petrol","Restored",19900
258409,"Mercedes-Benz","CL-Class","CL 500",2010,"Coupe",285,5461,8,"Left (LHD)","Automatic","Rear","Petrol","Original",27900
222928,"Maserati","Quattroporte","Quattroporte 2.0",1995,"Saloon",225,1996,6,"Left (LHD)","Manual","Rear","Petrol","Part-Restored",11900
222906,"Mercedes-Benz","280","280 SE 3,5",1971,"Coupe",147,3499,8,"Left (LHD)","Automatic","Rear","Petrol","Restored",96900
222736,"Ford","Mustang","Mustang GT 390",1968,"Coupe",239,6390,8,"Left (LHD)","Manual","Rear","Petrol","Conversion/ Special",90900
222874,"Lancia","Fulvia","Fulvia 1.3 S",1975,"Coupe",66,1298,4,"Left (LHD)","Manual","Front","Petrol","Original",13400
262433,"Volkswagen","Beetle","Beetle 1200",1977,"Saloon",25,1192,4,"Left (LHD)","Manual","Rear","Petrol","Part-Restored",17400
261390,"Mercedes-Benz","SL-Class","350 SLC",1973,"Coupe",147,3499,8,"Left (LHD)","Manual","Rear","Petrol","Restored",15900
261570,"Daimler","V8","V8",1998,"Saloon",209,3996,8,"Left (LHD)","Automatic","Rear","Petrol","Restored",16900
253762,"Maserati","Biturbo","422",1991,"Saloon",164,1996,6,"Left (LHD)","Manual","Rear","Petrol","Part-Restored",8900
222934,"Maserati","4200","4200",2004,"Coupe",287,4244,8,"Left (LHD)","Semi-Automatic","Rear","Petrol","Original",36500
222650,"Alfa Romeo","Spider","1600 Spider Duetto",1967,"Convertible",80,1570,4,"Left (LHD)","Manual","Rear","Petrol","Restored",55800
241505,"Maserati","Biturbo","Biturbo Spyder",1986,"Convertible",132,1996,6,"Left (LHD)","Manual","Rear","Petrol","Part-Restored",26900
253708,"Alfa Romeo","Spider","Spider 3.0 V6",1996,"Convertible",141,2959,6,"Left (LHD)","Manual","Front","Petrol","Part-Restored",14900
257193,"Citroën","2 CV","2 CV",1965,"Saloon",12,425,2,"Left (LHD)","Manual","Front","Petrol","Restored",16000
245902,"Citroën","2 CV","2 CV 6",1984,"Convertible",21,602,2,"Left (LHD)","Manual","Front","Petrol","Restored",11500
269407,"Ford","Mustang","Mustang Custom",1967,"Coupe",360,6499,8,"Left (LHD)","Manual","Rear","Petrol","Original",115000
265213,"Austin","Mini","Mini Cooper 850",1968,"Saloon",25,848,4,"Left (LHD)","Manual","Front","Petrol","Restored",11500
269410,"Alfa Romeo","Giulietta","Giulietta 1.6",1983,"Saloon",79,1556,4,"Left (LHD)","Manual","Rear","Petrol","Original",9799
236109,"Mini","Mini","Balmoral",1995,"Small car",38,1273,4,"Left (LHD)","Manual","Front","Petrol","Restored",15500
235679,"Alfa Romeo","Giulia","Giulia 1300 TI",1970,"Saloon",60,1290,4,"Left (LHD)","Manual","Rear","Petrol","Restored",24500
236105,"Mini","Mini","Cooper 1.3i MPI",1998,"Small car",46,1275,4,"Left (LHD)","Manual","Front","Petrol","Restored",16500
247976,"FIAT","500","500 F",1968,"Saloon",13,499,2,"Left (LHD)","Manual","Rear","Petrol","Restored",14800
237853,"Austin-Healey","3000","3000 Mk II (BJ7)",1963,"Convertible",96,2912,6,"Left (LHD)","Manual","Rear","Petrol","Restored",73500
237859,"Jaguar","XK8","XK XK8S",2001,"Convertible",209,3996,8,"Left (LHD)","Automatic","Rear","Petrol","Restored",28600
235676,"Volkswagen","Transporter","T1 Samba 1.2",1959,"Bus",22,1191,4,"Right (RHD)","Manual","Rear","Petrol","Original",53500
186538,"FIAT","1100","1100 D",1964,"Saloon",37,1221,4,"Left (LHD)","Manual","Rear","Petrol","Authentic",6100
122300,"Lancia","Flaminia","Flaminia GT Touring",1961,"Coupe",88,2458,6,"Left (LHD)","Manual","Rear","Petrol","Original",72000
185479,"FIAT","Dino","Dino Coupe",1968,"Coupe",118,1987,6,"Left (LHD)","Manual","Rear","Petrol","Restored",49500
122313,"Ferrari","208","208 GTB Turbo",1987,"Coupe",187,1991,8,"Left (LHD)","Manual","Rear","Petrol","Original",95000
219961,"Oldsmobile","88","Super 88 Convertible",1957,"Convertible",224,6075,8,"Left (LHD)","Automatic","Rear","Petrol","Restored",85000
126097,"Dodge","Challenger","Challenger SRT Demon",2018,"Coupe",627,6166,8,"Left (LHD)","Semi-Automatic","Rear","Petrol","Original",174000
180649,"Packard","400","400",1955,"Coupe",191,5801,8,"Left (LHD)","Automatic","Rear","Petrol","Restored",31000
210377,"Porsche","911","911 Carrera 4",1995,"Coupe",200,3600,6,"Left (LHD)","Manual","4WD","Petrol","Original",65000
166167,"Triumph","Spitfire","Spitfire 1500 USA",1979,"Convertible",51,1493,4,"Left (LHD)","Manual","Rear","Petrol","Original",17500
180636,"Porsche","356","356 B 1600",1963,"Coupe",44,1582,4,"Left (LHD)","Manual","Rear","Petrol","Original",110000
182986,"Chrysler","300","300 K",1964,"Coupe",287,6768,8,"Left (LHD)","Automatic","Rear","Petrol","Original",24000
219960,"Lincoln","Series 511","Model KA",1933,"Saloon",110,6255,12,"Left (LHD)","Manual","Rear","Petrol","Original",190000
165916,"Dodge","Charger","Charger R/T 440",1970,"Coupe",276,7206,8,"Left (LHD)","Manual","Rear","Petrol","Restored",88000
180651,"Buick","Century","Century Hardtop Coupe",1955,"Coupe",143,5277,8,"Left (LHD)","Automatic","Rear","Petrol","Restored",31000
219957,"Buick","Skylark","Skylark Series 100",1954,"Convertible",147,5277,8,"Left (LHD)","Automatic","Rear","Petrol","Restored",150000
166002,"Sunbeam","Alpine","Alpine Mk V",1967,"Convertible",68,1725,4,"Left (LHD)","Manual","Rear","Petrol","Restored",20000
182992,"Packard","Series 2631","Series 2631 Caribbean",1955,"Convertible",202,5767,8,"Left (LHD)","Automatic","Rear","Petrol","Authentic",75000
198077,"Porsche","911","911 Turbo 3.3",1979,"Coupe",221,3299,6,"Left (LHD)","Manual","Rear","Petrol","Restored",139000
165998,"MG","Midget","Midget 1100",1963,"Convertible",40,1098,4,"Left (LHD)","Manual","Rear","Petrol","Restored",15000
180642,"Chevrolet","Corvette","Corvette Indy Pace Car",1978,"Coupe",132,5657,8,"Left (LHD)","Automatic","Rear","Petrol","Original",31000
166003,"Pontiac","GTO","GTO",1967,"Coupe",265,6500,8,"Left (LHD)","Manual","Rear","Petrol","Original",67000
180690,"LaSalle","Series 50","Series 50/27 Opera Coupé",1938,"Coupe",92,5277,8,"Left (LHD)","Manual","Rear","Petrol","Restored",50000
126100,"Plymouth","Road Runner","Road Runner Superbird",1970,"Coupe",287,7210,8,"Left (LHD)","Automatic","Rear","Petrol","Restored",220000
269409,"Ford","GT","GT",2005,"Coupe",410,5408,8,"Left (LHD)","Manual","Rear","Petrol","Original",375000
250127,"Toyota","Land Cruiser","Land Cruiser FJ70",1990,"4x4",77,2446,4,"Left (LHD)","Manual","4WD","Petrol","Original",21900
222848,"FIAT","600","600 D",1963,"Saloon",23,767,4,"Left (LHD)","Manual","Rear","Petrol","Original",5000
233039,"FIAT","126","126",1981,"Saloon",18,652,2,"Left (LHD)","Manual","Rear","Petrol","Original",3500
233032,"Cadillac","DeVille","DeVille Convertible",1968,"Convertible",250,7030,8,"Left (LHD)","Automatic","Rear","Petrol","Original",27000
215861,"Citroën","Traction Avant","Traction Avant 11 B",1952,"Saloon",41,1911,4,"Left (LHD)","Manual","Front","Petrol","Original",15000
221355,"Ford","Thunderbird","Thunderbird",1956,"Convertible",144,4778,8,"Left (LHD)","Manual","Rear","Petrol","Original",38000
269406,"Opel","Ascona","Ascona 1,8",1983,"Saloon",85,1796,4,"Left (LHD)","Manual","Front","Petrol","Authentic",3800
261433,"Alfa Romeo","4C","4C",2014,"Coupe",177,1742,4,"Left (LHD)","Automatic","Rear","Petrol","Conversion/ Special",87000
269377,"Lancia","Fulvia","Fulvia Coupe HF",1967,"Coupe",65,1216,4,"Left (LHD)","Manual","Front","Petrol","Original",24500
269384,"Lancia","Aurelia","Aurelia B21",1961,"Saloon",51,1991,6,"Left (LHD)","Manual","Rear","Petrol","Original",45000
269405,"Porsche","914","914/4  2.0",1973,"Convertible",74,1971,4,"Left (LHD)","Manual","Rear","Petrol","Restored",39900
269385,"Land Rover","Defender","Defender 90",1995,"4x4",83,2495,4,"Left (LHD)","Manual","4WD","Diesel","Original",17999
269383,"FIAT","Coupé","Coupé 2.0 20V Turbo",1997,"Coupe",162,1998,5,"Left (LHD)","Manual","Front","Petrol","Original",19900
269374,"FIAT","500","500 Nuova",1960,"Saloon",12,479,2,"Left (LHD)","Manual","Rear","Petrol","Original",16500
269386,"FIAT","500","500 L",1972,"Saloon",13,499,2,"Left (LHD)","Manual","Rear","Petrol","Original",7200
269399,"Mercedes-Benz","SL-Class","230 SL",1964,"Convertible",110,2306,6,"Left (LHD)","Manual","Rear","Petrol","Restored",145000
269369,"Volkswagen","Golf","Golf III 2.0 16V GTI",1995,"Saloon",110,1984,4,"Left (LHD)","Manual","Front","Petrol","Authentic",3950
269396,"Ferrari","F8","F8 Spider",2021,"Convertible",530,3902,8,"Left (LHD)","Automatic","Rear","Petrol","Original",369000
269397,"Ferrari","F8","F8 Spider",2021,"Convertible",530,3902,8,"Left (LHD)","Automatic","Rear","Petrol","Original",349000
269395,"Ferrari","488","488 Pista Spider",2020,"Convertible",530,3902,8,"Left (LHD)","Automatic","Rear","Petrol","Original",599000
269393,"Porsche","911","911 GT3 RS",2016,"Coupe",368,3996,6,"Left (LHD)","Automatic","Rear","Petrol","Original",139000
269392,"Mercedes-Benz","GLC","GLC 63 S AMG 4MATIC+",2019,"4x4",375,3982,8,"Left (LHD)","Automatic","4WD","Petrol","Original",95500
269390,"Mercedes-Benz","280","280 SE",1970,"Convertible",118,2778,6,"Left (LHD)","Automatic","Rear","Petrol","Original",249000
269389,"BMW","Z8","Z8",2001,"Convertible",294,4941,8,"Left (LHD)","Manual","Rear","Petrol","Original",289000
269362,"Ginetta","G 33","G 33",1995,"Convertible",146,3952,8,"Left (LHD)","Manual","Rear","Petrol","Original",39000
269361,"Jaguar","XK","XK 150 DHC",1959,"Convertible",142,3442,6,"Left (LHD)","Manual","Rear","Petrol","Restored",98500
269211,"BMW","3 Series","320/6",1979,"Saloon",90,1990,6,"Left (LHD)","Manual","Rear","Petrol","Original",17800
268959,"Mercedes-Benz","fintail","220 b",1960,"Saloon",70,2195,6,"Left (LHD)","Manual","Rear","Petrol","Restored",56000
269213,"BMW","3 Series","318i",1995,"Convertible",85,1796,4,"Left (LHD)","Manual","Rear","Petrol","Original",8500
262459,"Porsche","911","911 2.2 T",1971,"Convertible",92,2195,6,"Left (LHD)","Manual","Rear","Petrol","Part-Restored",92500
262464,"Porsche","914","914/6",1971,"Convertible",81,1991,6,"Left (LHD)","Manual","Rear","Petrol","Conversion/ Special",85000
262457,"Mercedes-Benz","SL-Class","280 SL",1970,"Convertible",125,2778,6,"Left (LHD)","Automatic","Rear","Petrol","Restored",140000
262458,"Porsche","911","911 2.2 T",1971,"Convertible",92,2195,6,"Left (LHD)","Manual","Rear","Petrol","Part-Restored",88500
233658,"BMW","02 Series","2002",1972,"Saloon",74,1990,4,"Left (LHD)","Manual","Rear","Petrol","Authentic",20000
262465,"Renault","R 5","R 5 TL",1975,"Small car",29,950,4,"Left (LHD)","Manual","Front","Petrol","Authentic",9000
238943,"Jaguar","S-Type","S-Type 3.8",1964,"Saloon",162,3800,6,"Left (LHD)","Manual","Rear","Petrol","Original",19500
229709,"Fisker","Karma","Karma EcoSport",2012,"Saloon",300,1998,4,"Left (LHD)","Automatic","Rear","Electric","Original",47000
259556,"Austin-Healey","3000","3000 Mk III (BJ8)",1966,"Convertible",109,2912,6,"Left (LHD)","Manual","Rear","Petrol","Original",69000
232237,"BMW","8 Series","850CSi",1993,"Coupe",279,5576,12,"Left (LHD)","Manual","Rear","Petrol","Restored",55000
253913,"Audi","TT","TT 1.8 T",2000,"Coupe",165,1781,4,"Left (LHD)","Manual","Rear","Petrol","Original",16000
256311,"Maserati","Biturbo","222 E",1989,"Coupe",165,2798,6,"Left (LHD)","Manual","Rear","Petrol","Original",8900
222345,"Alfa Romeo","Giulietta","Giulietta TI",1965,"Saloon",74,1290,4,"Left (LHD)","Manual","Rear","Petrol","Restored",28000
224638,"Alfa Romeo","Giulia","Giulia 1600 Sprint",1962,"Coupe",68,1570,4,"Left (LHD)","Manual","Rear","Petrol","Restored",67900
256719,"Triumph","Spitfire","Spitfire 1500",1978,"Convertible",53,1493,4,"Left (LHD)","Manual","Rear","Petrol","Restored",14900
253917,"MG","T-Type","TF",1954,"Convertible",42,1250,4,"Left (LHD)","Manual","Rear","Petrol","Original",32000
214490,"MG","MGB","MGB GT",1969,"Coupe",71,1798,4,"Left (LHD)","Manual","Rear","Petrol","Original",22900
236517,"Porsche","911","911 Turbo",2000,"Coupe",309,3598,6,"Left (LHD)","Automatic","4WD","Petrol","Original",54500
254088,"Alfa Romeo","Spider","2000 Spider Veloce",1972,"Convertible",97,1962,4,"Left (LHD)","Manual","Rear","Petrol","Original",29500
235486,"Peugeot","404","404 Convertible",1965,"Convertible",65,1607,4,"Left (LHD)","Manual","Rear","Petrol","Restored",44000
217282,"Chevrolet","Corvette","Corvette Sting Ray Convertible",1964,"Convertible",221,5359,8,"Left (LHD)","Manual","Rear","Petrol","Original",79900
218419,"Volkswagen","Beetle","Beetle 1302 LS",1972,"Convertible",35,1584,4,"Left (LHD)","Manual","Rear","Petrol","Original",25000
223679,"Austin","1300","1300",1968,"Saloon",5,1300,4,"Left (LHD)","Manual","Front","Petrol","Restored",13900
255511,"FIAT","2300","2300 S Coupe",1963,"Coupe",100,2279,6,"Left (LHD)","Manual","Rear","Petrol","Original",38000
197649,"Bentley","Mark VI","Mark VI Mulliner",1952,"Saloon",118,4566,6,"Right (RHD)","Manual","Rear","Petrol","Authentic",54000
269212,"Alfa Romeo","Giulia","Giulia 1600 Spider",1964,"Convertible",68,1570,4,"Left (LHD)","Manual","Rear","Petrol","Original",78000
269209,"Jaguar","XK","XK 120 DHC",1954,"Convertible",119,3442,6,"Left (LHD)","Manual","Rear","Petrol","Restored",149826
269206,"Ford","Focus","Focus RS",2018,"Saloon",257,2261,4,"Right (RHD)","Manual","4WD","Petrol","Original",71911
269200,"Rolls-Royce","Silver Shadow","Silver Shadow II",1980,"Saloon",147,6750,8,"Right (RHD)","Automatic","Rear","Petrol","Original",47979
269199,"Rolls-Royce","Silver Cloud","Silver Cloud II",1961,"Saloon",136,6230,8,"Right (RHD)","Automatic","Rear","Petrol","Original",71857
269197,"Aston Martin","DBS","DBS",1968,"Coupe",206,3995,6,"Left (LHD)","Automatic","Rear","Petrol","Authentic",118000
269195,"MG","MGC","MGC GT",1967,"Coupe",108,2912,6,"Right (RHD)","Manual","Rear","Petrol","Original",39494
269194,"Porsche","911","911 Carrera",1997,"Convertible",221,3600,6,"Right (RHD)","Automatic","Rear","Petrol","Original",71857
269188,"Jaguar","XK","XK 140 SE-C OTS",1955,"Convertible",157,3442,6,"Left (LHD)","Manual","Rear","Petrol","Original",119801
269075,"Rover","Mini","Mini 1.3i",1996,"Saloon",39,1275,4,"Right (RHD)","Manual","Front","Petrol","Restoration project",4195
269185,"Triumph","GT 6","GT 6 Mk I",1967,"Coupe",70,1998,6,"Left (LHD)","Manual","Rear","Petrol","Restored",19990
269190,"Volkswagen","Transporter","T3 Camper 1.6 D",1982,"Bus",37,1588,4,"Left (LHD)","Manual","Rear","Diesel","Original",27000
266613,"Citroën","DS","DS 20 A",1970,"Saloon",66,1985,4,"Right (RHD)","Manual","Front","Petrol","Part-Restored",41888
242490,"Mercedes-Benz","SL-Class","190 SL",1961,"Convertible",77,1897,4,"Left (LHD)","Manual","Rear","Petrol","Original",139000
269166,"Bugatti","Type 23","Type 23 Brescia",1925,"Racing car",37,1496,4,"Right (RHD)","Manual","Front","Petrol","Restored",465000
269169,"FIAT","500","500 L",1968,"Saloon",13,499,2,"Left (LHD)","Manual","Rear","Petrol","Restored",9000
269049,"FIAT","124","124 Sport Coupe",1974,"Coupe",80,1608,4,"Left (LHD)","Manual","Rear","Petrol","Original",11387
269060,"Rex","Rexette","Rexette",1905,"Convertible",6,1862,2,"Centered","Semi-Automatic","Rear","Petrol","Restored",39999
260907,"Volkswagen","Transporter","T2c Kombi ""Last Edition""",2013,"Bus",57,1390,4,"Left (LHD)","Manual","Rear","Petrol","Original",55000
269096,"Porsche","911","911 Turbo 3.3",1981,"Coupe",221,3299,6,"Left (LHD)","Manual","Rear","Petrol","Restored",110000
269125,"Toyota","MR2","MR2",1985,"Coupe",91,1587,4,"Left (LHD)","Manual","Rear","Petrol","Original",10900
269114,"Triumph","Spitfire","Spitfire 1500",1976,"Convertible",53,1493,4,"Left (LHD)","Manual","Rear","Petrol","Original",16000
269107,"Lancia","Augusta","Augusta",1936,"Saloon",26,1196,4,"Left (LHD)","Manual","Rear","Petrol","Original",27500
269102,"Cadillac","DeVille","Sedan DeVille",1966,"Saloon",254,7030,8,"Left (LHD)","Automatic","Rear","Petrol","Original",32700
269113,"Alfa Romeo","Spider","2.0 Spider",1991,"Convertible",88,1962,4,"Left (LHD)","Manual","Rear","Petrol","Original",23000
269167,"Jaguar","XJ6","XJ 6 L 4.2",1978,"Convertible",126,4235,6,"Left (LHD)","Automatic","Rear","Petrol","Original",15500
269156,"Jaguar","XK8","XKR",1999,"Convertible",267,3996,8,"Left (LHD)","Automatic","Rear","Petrol","Original",32950
212951,"Rolls-Royce","Silver Wraith","Silver Wraith II",1977,"Saloon",184,6750,8,"Right (RHD)","Automatic","Rear","Petrol","Original",29167
224611,"Land Rover","Range Rover","Range Rover Classic CSK",1991,"4x4",137,3947,8,"Right (RHD)","Automatic","4WD","Petrol","Original",83758
